code,i_date,time,open,high,low,close,vol,amount
SH600653,661536000,1990-12-19,327.9,327.9,327.9,327.9,0,0
SH600653,661622400,1990-12-20,327.9,327.9,327.9,327.9,0,0
SH600653,661708800,1990-12-21,327.9,327.9,327.9,327.9,0,0
SH600653,661968000,1990-12-24,327.9,327.9,327.9,327.9,0,0
SH600653,662054400,1990-12-25,327.9,327.9,327.9,327.9,0,0
SH600653,662140800,1990-12-26,327.9,327.9,327.9,327.9,0,0
SH600653,662227200,1990-12-27,327.9,327.9,327.9,327.9,0,0
SH600653,662313600,1990-12-28,327.9,327.9,327.9,327.9,0,0
SH600653,662572800,1990-12-31,327.9,327.9,327.9,327.9,0,0
